id_sensor,avenida,barrio,timestamp,vehiculos,velocidad_promedio,nivel_congestion,latitud,longitud
9780,25 de Mayo,Gral. San Martín,2026-05-24 09:36:43.114330,216,55.64,Bajo,34.34175879633513,58.32069844787341
8894,Corrientes,Belgrano,2026-05-24 09:38:43.114330,99,45.43,Bajo,-34.55755596709816,-58.455653174525224
5689,Rivadavia,Palermo,2026-05-24 09:40:43.114330,932,21.86,Alto,-34.59166824167531,-58.425605046220014
8721,25 de Mayo,Caballito,2026-05-24 09:42:43.114330,436,21.92,Medio,-34.6226294117156,-58.44456504799925
5075,Paseo Colon,Gral. San Martín,2026-05-24 09:44:43.114330,1264,48.66,Alto,34.33997886853992,58.32212194589917
1243,9 de Julio,Microcentro,2026-05-24 09:46:43.114330,1016,23.05,Alto,-34.59949974827344,-58.37672946007746
8959,Rivadavia,Recoleta,2026-05-24 09:48:43.114330,894,56.77,Medio,-34.593371075261615,-58.39470165691429
2493,9 de Julio,Gral. San Martín,2026-05-24 09:50:43.114330,1457,20.0,Alto,34.33913657878527,58.32543789976314
2769,9 de Julio,Palermo,2026-05-24 09:52:43.114330,627,19.07,Medio,-34.58612658830512,-58.428574628859856
8242,Rivadavia,Microcentro,2026-05-24 09:54:43.114330,1127,21.22,Alto,-34.599840024701635,-58.38023365442881
9854,9 de Julio,Retiro,2026-05-24 09:56:43.114330,389,48.56,Bajo,-34.59395468437293,-58.3715363660216
9145,Belgrano,Flores,2026-05-24 09:58:43.114330,592,19.22,Medio,-34.6290609501284,-58.458023151515356
7827,Callao,Flores,2026-05-24 10:00:43.114330,461,34.73,Medio,-34.629032242170815,-58.45822183231963
5831,Cabildo,Caballito,2026-05-24 10:02:43.114330,430,63.06,Medio,-34.62294151612465,-58.44248914324719
9333,Santa Fe,Almagro,2026-05-24 10:04:43.114330,311,47.14,Bajo,-34.60655268512053,-58.42248358841574
1864,Rivadavia,Palermo,2026-05-24 10:06:43.114330,137,56.83,Bajo,-34.585268423470474,-58.433732582684
8862,Paseo Colon,Belgrano,2026-05-24 10:08:43.114330,448,49.42,Medio,-34.55854669728687,-58.455084296949124
2898,Cabildo,Caballito,2026-05-24 10:10:43.114330,998,58.49,Alto,-34.61621843241698,-58.444119115038696
2435,Rivadavia,Belgrano,2026-05-24 10:12:43.114330,69,27.84,Bajo,-34.55713877192248,-58.45292199395992
7201,Libertador,Constitucion,2026-05-24 10:14:43.114330,132,44.52,Bajo,-34.62266099267097,-58.381088022154536
2954,Libertador,Almagro,2026-05-24 10:16:43.114330,1037,64.82,Alto,-34.60606747322297,-58.41662320594929
8802,Callao,Microcentro,2026-05-24 10:18:43.114330,945,66.79,Alto,-34.60524557523661,-58.37685542359957
7347,Cabildo,Palermo,2026-05-24 10:20:43.114330,691,39.53,Medio,-34.58750780911695,-58.43144664189711
9521,Rivadavia,Recoleta,2026-05-24 10:22:43.114330,69,50.07,Bajo,-34.58480113560318,-58.39567189284455
5973,Santa Fe,Flores,2026-05-24 10:24:43.114330,245,44.37,Bajo,-34.62673420355384,-58.458344278361935
7625,Belgrano,Flores,2026-05-24 10:26:43.114330,226,68.65,Bajo,-34.625496301047185,-58.46147609054598
3969,25 de Mayo,Almagro,2026-05-24 10:28:43.114330,568,54.36,Medio,-34.61003045276991,-58.424103041718766
9168,Rivadavia,Flores,2026-05-24 10:30:43.114330,1334,36.51,Alto,-34.632427168548475,-58.46245592161493
4696,Corrientes,Palermo,2026-05-24 10:32:43.114330,793,34.64,Medio,-34.59176229844623,-58.43152593303769
4427,25 de Mayo,Puerto Madero,2026-05-24 10:34:43.114330,433,35.12,Medio,-34.61196322536859,-58.36510237182297
1144,Paseo Colon,Recoleta,2026-05-24 10:36:43.114330,1062,51.08,Alto,-34.59328531224334,-58.39449902917699
2370,9 de Julio,Constitucion,2026-05-24 10:38:43.114330,877,42.3,Medio,-34.63182414076655,-58.37790066438812
8198,Juan B. Justo,Microcentro,2026-05-24 10:40:43.114330,656,51.95,Medio,-34.60463188338039,-58.383440535593586
8609,Belgrano,Gral. San Martín,2026-05-24 10:42:43.114330,1223,53.75,Alto,34.34289775366956,58.32441635033202
1691,Callao,Constitucion,2026-05-24 10:44:43.114330,489,20.61,Medio,-34.628174311768184,-58.38283439989962
6088,Paseo Colon,Gral. San Martín,2026-05-24 10:46:43.114330,1132,34.24,Alto,34.34485294737726,58.32061639856442
4456,Corrientes,Puerto Madero,2026-05-24 10:48:43.114330,1004,24.97,Alto,-34.60950766207424,-58.36326026537081
8098,Belgrano,Gral. San Martín,2026-05-24 10:50:43.114330,76,47.21,Bajo,34.34767162454413,58.318796440248306
6056,Rivadavia,Microcentro,2026-05-24 10:52:43.114330,129,56.67,Bajo,-34.6012817307258,-58.38603592577958
9941,Callao,Caballito,2026-05-24 10:54:43.114330,437,22.52,Medio,-34.61953694847076,-58.44367870703787
4981,Juan B. Justo,Microcentro,2026-05-24 10:56:43.114330,330,47.88,Bajo,-34.59936256930198,-58.37750235321741
7632,25 de Mayo,Flores,2026-05-24 10:58:43.114330,451,66.99,Medio,-34.632105981509426,-58.46327971777323
7955,25 de Mayo,Palermo,2026-05-24 11:00:43.114330,1418,22.8,Alto,-34.588537140998994,-58.42983753840299
9751,Paseo Colon,Flores,2026-05-24 11:02:43.114330,1200,17.37,Alto,-34.62767033964659,-58.45835026584894
6944,Corrientes,Gral. San Martín,2026-05-24 11:04:43.114330,1077,66.76,Alto,34.339578429267625,58.31823749375237
6555,Cabildo,Belgrano,2026-05-24 11:06:43.114330,299,42.16,Bajo,-34.55836067985414,-58.458802689874936
3223,Cabildo,Almagro,2026-05-24 11:08:43.114330,1180,20.44,Alto,-34.61020235765267,-58.42083196190421
1436,Juan B. Justo,Almagro,2026-05-24 11:10:43.114330,79,58.59,Bajo,-34.606613608114074,-58.417423646986045
8108,9 de Julio,Palermo,2026-05-24 11:12:43.114330,653,53.26,Medio,-34.590714341189724,-58.43430837486443
9559,Cabildo,Constitucion,2026-05-24 11:14:43.114330,1202,45.03,Alto,-34.62711182058548,-58.38056714117415
4102,Callao,Almagro,2026-05-24 11:16:43.114330,1074,32.8,Alto,-34.60904564514318,-58.419294050871
5971,Callao,Caballito,2026-05-24 11:18:43.114330,329,55.59,Bajo,-34.61445011504973,-58.438163213823536
7877,25 de Mayo,Retiro,2026-05-24 11:20:43.114330,383,18.15,Bajo,-34.594009425986194,-58.375223444769425
6914,Callao,Gral. San Martín,2026-05-24 11:22:43.114330,1260,67.94,Alto,34.34514734042282,58.31990018099977
3539,9 de Julio,Recoleta,2026-05-24 11:24:43.114330,861,49.14,Medio,-34.59372543475975,-58.40012244766808
2095,Corrientes,Recoleta,2026-05-24 11:26:43.114330,141,34.57,Bajo,-34.58682031105196,-58.40036178970308
3790,Callao,Constitucion,2026-05-24 11:28:43.114330,253,27.89,Bajo,-34.62865399682732,-58.38586129049037
6198,25 de Mayo,Flores,2026-05-24 11:30:43.114330,692,42.65,Medio,-34.63362371616479,-58.4570289667294
9875,Santa Fe,Flores,2026-05-24 11:32:43.114330,951,59.17,Alto,-34.632132784788354,-58.45946387749692
2995,Belgrano,Microcentro,2026-05-24 11:34:43.114330,1137,36.32,Alto,-34.599426541022666,-58.38119857673992
3157,9 de Julio,Retiro,2026-05-24 11:36:43.114330,1342,68.66,Alto,-34.59287784286232,-58.37264102872048
1334,Rivadavia,Constitucion,2026-05-24 11:38:43.114330,845,43.82,Medio,-34.62884548203037,-58.383336656180006
3086,Santa Fe,Constitucion,2026-05-24 11:40:43.114330,211,60.25,Bajo,-34.626833657234826,-58.38483820947504
3584,Paseo Colon,Retiro,2026-05-24 11:42:43.114330,392,24.14,Bajo,-34.590099148079375,-58.37637554299261
8367,Corrientes,Gral. San Martín,2026-05-24 11:44:43.114330,1254,19.23,Alto,34.345332393104016,58.32643475473305
1217,Libertador,Belgrano,2026-05-24 11:46:43.114330,1185,15.69,Alto,-34.55831947239265,-58.45454124052819
1996,Santa Fe,Puerto Madero,2026-05-24 11:48:43.114330,640,49.35,Medio,-34.60917967743792,-58.361986347730856
6621,Paseo Colon,Almagro,2026-05-24 11:50:43.114330,185,56.33,Bajo,-34.60923603545764,-58.416697881075144
5827,Paseo Colon,Recoleta,2026-05-24 11:52:43.114330,888,58.77,Medio,-34.583911474043774,-58.392596765684196
9601,9 de Julio,Almagro,2026-05-24 11:54:43.114330,718,18.61,Medio,-34.608526815711045,-58.417708641859775
5405,25 de Mayo,Gral. San Martín,2026-05-24 11:56:43.114330,250,20.23,Bajo,34.346160721074035,58.32056834218523
1889,Corrientes,Constitucion,2026-05-24 11:58:43.114330,165,21.78,Bajo,-34.62915136802543,-58.38361599055388
7071,Paseo Colon,Flores,2026-05-24 12:00:43.114330,1329,16.82,Alto,-34.625051898020075,-58.45694995665985
8435,Juan B. Justo,Constitucion,2026-05-24 12:02:43.114330,1043,32.7,Alto,-34.62478129981545,-58.380442263444394
8150,9 de Julio,Retiro,2026-05-24 12:04:43.114330,1407,53.0,Alto,-34.593941095558066,-58.3749709950952
8777,25 de Mayo,Belgrano,2026-05-24 12:06:43.114330,599,45.79,Medio,-34.561051025972375,-58.45522251277784
9763,9 de Julio,Belgrano,2026-05-24 12:08:43.114330,1495,17.88,Alto,-34.55770258479031,-58.45492250383375
7799,Juan B. Justo,Recoleta,2026-05-24 12:10:43.114330,804,16.97,Medio,-34.5926031195543,-58.39920645341077
1584,9 de Julio,Almagro,2026-05-24 12:12:43.114330,1057,56.47,Alto,-34.61373295996678,-58.42423072582721
7063,Santa Fe,Belgrano,2026-05-24 12:14:43.114330,377,59.39,Bajo,-34.56026151316649,-58.453800891747846
6705,Corrientes,Almagro,2026-05-24 12:16:43.114330,699,13.7,Medio,-34.61282496913494,-58.41638197964619
2760,Libertador,Retiro,2026-05-24 12:18:43.114330,517,53.84,Medio,-34.59530167950304,-58.37132872416046
1499,Rivadavia,Puerto Madero,2026-05-24 12:20:43.114330,1283,56.82,Alto,-34.61173421174535,-58.36835602703051
2766,Santa Fe,Caballito,2026-05-24 12:22:43.114330,1408,58.72,Alto,-34.61721328787304,-58.44650583320111
7485,9 de Julio,Belgrano,2026-05-24 12:24:43.114330,780,62.42,Medio,-34.560626326955244,-58.45478827017106
1201,9 de Julio,Caballito,2026-05-24 12:26:43.114330,1300,47.82,Alto,-34.61833463568073,-58.444132154323995
1255,Santa Fe,Gral. San Martín,2026-05-24 12:28:43.114330,137,68.07,Bajo,34.340835411742965,58.325335958059625
2407,Belgrano,Retiro,2026-05-24 12:30:43.114330,426,19.58,Medio,-34.58989361985171,-58.370753031995505
9634,Paseo Colon,Recoleta,2026-05-24 12:32:43.114330,751,59.8,Medio,-34.586354835801885,-58.39613762851704
9448,Libertador,Puerto Madero,2026-05-24 12:34:43.114330,551,17.81,Medio,-34.609717474830916,-58.364018021686704
1793,9 de Julio,Gral. San Martín,2026-05-24 12:36:43.114330,1296,26.57,Alto,34.34527404273542,58.321814867162225
7892,Belgrano,Constitucion,2026-05-24 12:38:43.114330,521,24.96,Medio,-34.62661134933415,-58.3828408235919
3297,Santa Fe,Constitucion,2026-05-24 12:40:43.114330,943,46.18,Alto,-34.63188798184082,-58.38481048122265
1293,Corrientes,Recoleta,2026-05-24 12:42:43.114330,324,26.31,Bajo,-34.584120822872954,-58.400784974325916
3233,Cabildo,Puerto Madero,2026-05-24 12:44:43.114330,517,10.85,Medio,-34.60711116949117,-58.36761446769007
8388,Rivadavia,Retiro,2026-05-24 12:46:43.114330,1492,61.57,Alto,-34.590534838092545,-58.376750032237005
9620,Juan B. Justo,Constitucion,2026-05-24 12:48:43.114330,650,36.93,Medio,-34.62728050258598,-58.37879828460157
3996,Paseo Colon,Palermo,2026-05-24 12:50:43.114330,888,50.94,Medio,-34.583435485991544,-58.4347744671621
9819,Rivadavia,Gral. San Martín,2026-05-24 12:52:43.114330,1078,19.94,Alto,34.34181255670108,58.32629818521837
7688,Santa Fe,Recoleta,2026-05-24 12:54:43.114330,1168,39.99,Alto,-34.58860577934922,-58.39289263699479
9214,9 de Julio,Caballito,2026-05-24 12:56:43.114330,430,22.24,Medio,-34.617993434890124,-58.4426201333479
5269,9 de Julio,Constitucion,2026-05-24 12:58:43.114330,1479,20.44,Alto,-34.62890232312652,-58.37993787923513
7788,25 de Mayo,Palermo,2026-05-24 13:00:43.114330,608,20.45,Medio,-34.59046854004364,-58.425474782674165
4229,Libertador,Caballito,2026-05-24 13:02:43.114330,341,26.72,Bajo,-34.622714930631254,-58.44217835616607
2009,Rivadavia,Puerto Madero,2026-05-24 13:04:43.114330,521,58.71,Medio,-34.60683727778443,-58.36733600785683
8921,Paseo Colon,Caballito,2026-05-24 13:06:43.114330,310,57.89,Bajo,-34.622413728423176,-58.4372299431949
6571,Belgrano,Flores,2026-05-24 13:08:43.114330,1240,23.26,Alto,-34.62945498600012,-58.46385574181804
3512,Paseo Colon,Microcentro,2026-05-24 13:10:43.114330,929,56.28,Alto,-34.60466750138195,-58.38385785487495
1044,Corrientes,Microcentro,2026-05-24 13:12:43.114330,832,68.33,Medio,-34.603171538235195,-58.37813967780148
5453,Juan B. Justo,Puerto Madero,2026-05-24 13:14:43.114330,682,12.95,Medio,-34.61168488461544,-58.359792916696364
3253,25 de Mayo,Caballito,2026-05-24 13:16:43.114330,1407,41.51,Alto,-34.61896740206522,-58.446252274865735
9056,Santa Fe,Palermo,2026-05-24 13:18:43.114330,727,38.15,Medio,-34.58383844286445,-58.43270362848073
2408,Libertador,Constitucion,2026-05-24 13:20:43.114330,673,10.28,Medio,-34.623764252461626,-58.38393520664207
5259,Santa Fe,Gral. San Martín,2026-05-24 13:22:43.114330,882,18.84,Medio,34.3470144440303,58.317345074475575
3907,9 de Julio,Flores,2026-05-24 13:24:43.114330,1194,30.4,Alto,-34.628459129340655,-58.45843581058813
7842,Paseo Colon,Retiro,2026-05-24 13:26:43.114330,592,66.86,Medio,-34.59656717058965,-58.36981826070337
7120,Libertador,Almagro,2026-05-24 13:28:43.114330,828,49.13,Medio,-34.61049723400139,-58.419975740083395
7138,Rivadavia,Recoleta,2026-05-24 13:30:43.114330,185,17.16,Bajo,-34.591696951889794,-58.40119227125876
5976,25 de Mayo,Palermo,2026-05-24 13:32:43.114330,1124,62.21,Alto,-34.58289672545769,-58.43326057883034
3334,Belgrano,Retiro,2026-05-24 13:34:43.114330,1270,49.07,Alto,-34.58800278730618,-58.374898450589626
5598,25 de Mayo,Constitucion,2026-05-24 13:36:43.114330,740,27.26,Medio,-34.63020183871991,-58.3801162499293
5107,Callao,Almagro,2026-05-24 13:38:43.114330,1038,22.24,Alto,-34.60963508415028,-58.41684824097833
1127,9 de Julio,Almagro,2026-05-24 13:40:43.114330,1288,55.73,Alto,-34.60845955079075,-58.41811455110017
8896,25 de Mayo,Puerto Madero,2026-05-24 13:42:43.114330,380,41.66,Bajo,-34.615160846362556,-58.368395743870906
7476,Paseo Colon,Almagro,2026-05-24 13:44:43.114330,802,34.22,Medio,-34.61389445706187,-58.42329075799035
8949,Callao,Recoleta,2026-05-24 13:46:43.114330,225,67.6,Bajo,-34.588231459036756,-58.39606800603829
9310,Paseo Colon,Constitucion,2026-05-24 13:48:43.114330,751,58.75,Medio,-34.62516181443284,-58.37855923008593
8458,Libertador,Flores,2026-05-24 13:50:43.114330,677,69.64,Medio,-34.62785762689636,-58.459499544197364
6116,Paseo Colon,Microcentro,2026-05-24 13:52:43.114330,1389,41.5,Alto,-34.60820481019682,-58.376813794533604
5523,Libertador,Constitucion,2026-05-24 13:54:43.114330,1365,50.47,Alto,-34.6285014193148,-58.38459509577842
2950,Santa Fe,Microcentro,2026-05-24 13:56:43.114330,485,23.21,Medio,-34.60222505311241,-58.38334461646994
2089,Corrientes,Belgrano,2026-05-24 13:58:43.114330,830,25.09,Medio,-34.56703852560596,-58.451720399212405
1603,Belgrano,Recoleta,2026-05-24 14:00:43.114330,85,41.83,Bajo,-34.58544715669444,-58.40020099603609
9519,Rivadavia,Constitucion,2026-05-24 14:02:43.114330,1336,56.57,Alto,-34.63106850249507,-58.38644382632641
7725,Corrientes,Recoleta,2026-05-24 14:04:43.114330,179,49.75,Bajo,-34.59280959643867,-58.392892122563474
8689,Rivadavia,Retiro,2026-05-24 14:06:43.114330,356,59.53,Bajo,-34.593914586632714,-58.37482569278223
6478,Belgrano,Puerto Madero,2026-05-24 14:08:43.114330,647,31.79,Medio,-34.609177455254155,-58.36167239493239
8190,Callao,Puerto Madero,2026-05-24 14:10:43.114330,1500,52.14,Alto,-34.60935797774934,-58.360026176139336
9934,Santa Fe,Puerto Madero,2026-05-24 14:12:43.114330,1267,47.77,Alto,-34.614241254760664,-58.362023893975355
3535,Juan B. Justo,Microcentro,2026-05-24 14:14:43.114330,273,35.89,Bajo,-34.6008173789324,-58.383523702820646
1807,Paseo Colon,Retiro,2026-05-24 14:16:43.114330,979,15.32,Alto,-34.59599590212262,-58.37264133135589
4682,Juan B. Justo,Puerto Madero,2026-05-24 14:18:43.114330,1137,32.1,Alto,-34.61179705483155,-58.35937389499679
1140,Libertador,Almagro,2026-05-24 14:20:43.114330,1473,50.26,Alto,-34.60962689785993,-58.41542212739087
1867,Rivadavia,Almagro,2026-05-24 14:22:43.114330,183,37.71,Bajo,-34.61170718261275,-58.42123639475736
4475,Corrientes,Palermo,2026-05-24 14:24:43.114330,396,61.73,Bajo,-34.584144624092474,-58.4332667446793
3063,Cabildo,Almagro,2026-05-24 14:26:43.114330,999,16.96,Alto,-34.61373202707844,-58.415340482509215
8523,Libertador,Flores,2026-05-24 14:28:43.114330,361,48.97,Bajo,-34.62923662613624,-58.46037274118508
5797,25 de Mayo,Almagro,2026-05-24 14:30:43.114330,1176,20.02,Alto,-34.613717424859225,-58.42269063387789
9751,Rivadavia,Puerto Madero,2026-05-24 14:32:43.114330,1483,20.72,Alto,-34.616063231997934,-58.36081974824438
1627,Callao,Gral. San Martín,2026-05-24 14:34:43.114330,980,16.21,Alto,34.3435836286639,58.325050053039924
3050,9 de Julio,Retiro,2026-05-24 14:36:43.114330,1023,12.63,Alto,-34.59611131490295,-58.36998795066357
3591,Juan B. Justo,Microcentro,2026-05-24 14:38:43.114330,1066,25.92,Alto,-34.60714709671775,-58.380010863051695
5899,Paseo Colon,Constitucion,2026-05-24 14:40:43.114330,970,27.74,Alto,-34.6233068779019,-58.38286856336921
3237,Juan B. Justo,Almagro,2026-05-24 14:42:43.114330,508,12.97,Medio,-34.609530425893105,-58.42285833280692
3356,9 de Julio,Caballito,2026-05-24 14:44:43.114330,1231,69.33,Alto,-34.61857750200166,-58.44600406904914
2005,9 de Julio,Microcentro,2026-05-24 14:46:43.114330,568,18.3,Medio,-34.607336224586966,-58.38228805240523
5465,Santa Fe,Recoleta,2026-05-24 14:48:43.114330,526,41.17,Medio,-34.58997381123567,-58.39290386225725
4904,Paseo Colon,Gral. San Martín,2026-05-24 14:50:43.114330,754,21.95,Medio,34.34417333274392,58.31953260378209
3282,Belgrano,Palermo,2026-05-24 14:52:43.114330,1407,38.17,Alto,-34.583132179667025,-58.42662340180354
6897,Paseo Colon,Recoleta,2026-05-24 14:54:43.114330,803,35.28,Medio,-34.589512372967626,-58.40210744338242
5338,Paseo Colon,Retiro,2026-05-24 14:56:43.114330,655,69.03,Medio,-34.59471088037508,-58.37207651207267
8634,Rivadavia,Flores,2026-05-24 14:58:43.114330,680,42.91,Medio,-34.62809743211297,-58.46136576486354
6196,Belgrano,Gral. San Martín,2026-05-24 15:00:43.114330,789,64.94,Medio,34.34235322428363,58.31725427537514
9167,Cabildo,Almagro,2026-05-24 15:02:43.114330,790,50.24,Medio,-34.609288640382736,-58.41643532597045
2958,Corrientes,Almagro,2026-05-24 15:04:43.114330,97,63.96,Bajo,-34.61151649853185,-58.423882768702526
8522,Santa Fe,Constitucion,2026-05-24 15:06:43.114330,406,67.33,Medio,-34.6255602186007,-58.3768630019046
4997,Santa Fe,Caballito,2026-05-24 15:08:43.114330,1378,61.53,Alto,-34.61967526277639,-58.44148137587693
8160,Belgrano,Caballito,2026-05-24 15:10:43.114330,1173,10.86,Alto,-34.614411008752555,-58.4460469937238
7634,Belgrano,Puerto Madero,2026-05-24 15:12:43.114330,523,61.12,Medio,-34.60768413822306,-58.35897301925866
1291,Cabildo,Puerto Madero,2026-05-24 15:14:43.114330,487,23.26,Medio,-34.61665736503987,-58.359976355236874
2952,Cabildo,Flores,2026-05-24 15:16:43.114330,383,17.58,Bajo,-34.6311013223349,-58.46346200233996
4936,Santa Fe,Constitucion,2026-05-24 15:18:43.114330,1309,60.85,Alto,-34.63140585363559,-58.38545663553232
2584,Paseo Colon,Constitucion,2026-05-24 15:20:43.114330,1186,44.79,Alto,-34.62405302767089,-58.381880838305676
9961,Rivadavia,Constitucion,2026-05-24 15:22:43.114330,1244,47.66,Alto,-34.62459523625438,-58.38609986606828
8468,Rivadavia,Puerto Madero,2026-05-24 15:24:43.114330,1032,53.26,Alto,-34.609427815503494,-58.360389519401615
3280,Libertador,Recoleta,2026-05-24 15:26:43.114330,648,52.61,Medio,-34.58732753543458,-58.39537652237336
4061,25 de Mayo,Recoleta,2026-05-24 15:28:43.114330,426,67.88,Medio,-34.592924956630654,-58.39951062399545
6180,Callao,Recoleta,2026-05-24 15:30:43.114330,493,43.8,Medio,-34.593711543340454,-58.402293874524226
4132,Libertador,Belgrano,2026-05-24 15:32:43.114330,325,47.94,Bajo,-34.56323243197834,-58.45803696966785
6012,Santa Fe,Gral. San Martín,2026-05-24 15:34:43.114330,582,47.77,Medio,34.345616298170626,58.32565841394582
3662,Santa Fe,Gral. San Martín,2026-05-24 15:36:43.114330,851,53.07,Medio,34.34020578952301,58.317702084911865
9868,Callao,Recoleta,2026-05-24 15:38:43.114330,232,36.72,Bajo,-34.5844301257465,-58.39689998728681
2560,Juan B. Justo,Microcentro,2026-05-24 15:40:43.114330,396,28.08,Bajo,-34.60459024607578,-58.3852933772416
7682,Libertador,Microcentro,2026-05-24 15:42:43.114330,1406,64.09,Alto,-34.605809253420745,-58.379054405394484
5670,Belgrano,Puerto Madero,2026-05-24 15:44:43.114330,514,46.83,Medio,-34.61632378014597,-58.36261135793037
5829,Santa Fe,Recoleta,2026-05-24 15:46:43.114330,737,50.21,Medio,-34.59066581533972,-58.40033193130988
8302,Paseo Colon,Microcentro,2026-05-24 15:48:43.114330,105,63.38,Bajo,-34.59988832807601,-58.38461638083203
7364,Libertador,Almagro,2026-05-24 15:50:43.114330,558,29.15,Medio,-34.60509080931985,-58.42355374815492
9596,Belgrano,Caballito,2026-05-24 15:52:43.114330,1471,37.8,Alto,-34.62206863848033,-58.44408668810712
9605,Juan B. Justo,Recoleta,2026-05-24 15:54:43.114330,254,36.39,Bajo,-34.592535957607616,-58.399212001119544
